id,label,text,subject,speaker,speaker_job,state,party,barely_true_count,false_count,half_true_count,mostly_true_count,pants_fire_count,context,source,sensational_score,hedging_score,sentiment_compound
8916.json,half-true,Businesses will be required to certify to the IRS under penalty of perjury that Obamacare was not a motivating factor for cutting staff.,"health-care,jobs",chris-stirewalt,,,none,0.0,0.0,1.0,0.0,0.0,"a daily summary of news ""Fox News First""",LIAR,0.05,0.0,-0.8413
6312.json,half-true,USA is #1 in gun violence.,guns,facebook-posts,Social media posting,,none,14.0,18.0,15.0,11.0,36.0,a post on the Internet,LIAR,0.05,0.0,-0.7579
2004.json,mostly-true,"Says state Rep. Jim Keffer, a GOP lieutenant to House Speaker Joe Straus, ""did mail pieces for Democrat Mark Strama to help him defeat"" a Republican.",bipartisanship,david-barton,"President, Wallbuilders",Texas,republican,1.0,0.0,1.0,2.0,0.0,an open letter,LIAR,0.05,0.0,-0.0772
12485.json,mostly-true,Says Obama called Kagan a moderate. He called Sotomayor a moderate.,supreme-court,mitch-mcconnell,Senate minority leader,Kentucky,republican,7.0,6.0,5.0,7.0,0.0,"an interview on MSNBC's ""Morning Joe""",LIAR,0.0,0.0,0.0
5262.json,false,Martin Luther King was a Republican.,"civil-rights,history",travis-rowley,,Rhode Island,republican,1.0,1.0,1.0,0.0,0.0,an opinion column,LIAR,0.0,0.0,0.0
2304.json,half-true,"In this country, we have a 25 percent dropout rate.","education,abc-news-week",arne-duncan,U.S. Secretary of Education,Illinois,democrat,1.0,2.0,1.0,2.0,0.0,"an interview on ABC's ""This Week with Christiane Amanpour""",LIAR,0.0,0.0,0.0
12092.json,half-true,"For more than 80 years, there has not been a nomination and confirmation of a Supreme Court Justice in a presidential election year. This is simply not the time to break with decades of bipartisan practice.","bipartisanship,history,supreme-court",jennifer-horn,"Chairman, New Hampshire Republican Party",New Hampshire,republican,2.0,0.0,1.0,1.0,0.0,a press release,LIAR,0.0,0.0,0.7906
7300.json,pants-fire,"Religious groups like Knights of Columbus have been forced to allow same-sex marriage ceremonies in their facilities, against their beliefs.","diversity,families,gays-and-lesbians,legal-issues,marriage,religion",national-organization-marriage,Nonprofit organization,Rhode Island,organization,0.0,1.0,0.0,0.0,1.0,a newspaper ad,LIAR,0.0,0.0,0.1027
11147.json,barely-true,SayPresident George W. Bush borrowed $1.37 trillion of Social Security surplus revenue to pay for his tax cuts for the rich and his war in Iraq and never paid it back.,"iraq,social-security,taxes",facebook-posts,Social media posting,,none,14.0,18.0,15.0,11.0,36.0,comments on social media.,LIAR,0.0,0.0,-0.128
1522.json,half-true,Says one in three Texas children drop out of high school.,"children,education",kay-bailey-hutchison,U.S. Senator,Texas,republican,2.0,4.0,4.0,3.0,0.0,a television ad,LIAR,0.0,0.0,-0.2732
5258.json,mostly-true,The U.S. gun homicide rate is 20 times the combined rate of other western nations.,"crime,guns",jim-moran,U. S. Congressman,Virginia,democrat,2.0,1.0,1.0,6.0,1.0,a newspaper column.,LIAR,0.0,0.0,-0.34
579.json,mostly-true,"Obama ""hasn't been to Iraq in years.""",iraq,john-mccain,U.S. senator,Arizona,republican,31.0,39.0,31.0,37.0,8.0,a television ad,LIAR,0.0,0.0,0.0
490.json,barely-true,"John McCain, ""one of the richest people in a Senate filled with millionaires,"" says the solution to the housing crisis is for people to get a ""second job"" and ""skip their vacations.""",economy,moveon,,,democrat,2.0,4.0,3.0,0.0,0.0,an e-mail,LIAR,0.0,0.0,0.1531
8488.json,mostly-true,"The average fast food worker is 29, and most fast food workers are on some form of public assistance.","jobs,workers",bill-maher,Host of Real Time with Bill Maher,California,independent,0.0,3.0,1.0,5.0,0.0,"comments on HBO's ""Real Time with Bill Maher""",LIAR,0.0,0.0,0.0
8801.json,mostly-true,"We had 6,000 oil and gas spills in 2012 with more oil and gas spreading in the United States than the entire Exxon Valdez spill.","energy,oil-spill",josh-fox,,,none,0.0,0.0,0.0,1.0,0.0,"an interview on MSNBC's ""Melissa Harris-Perry""",LIAR,0.0,0.0,0.4215
8976.json,pants-fire,"Ive been a cop in Lake County, Michigan, since 1982 thereabout. I conduct federal raids with the DEA and ATF and U.S. Marshals and the FBI and Texas Rangers.","candidates-biography,guns",ted-nugent,musician,Texas,republican,0.0,0.0,2.0,0.0,2.0,comments on CNN,LIAR,0.15000000000000002,0.0,0.0
11199.json,mostly-true,A majority in every state favors path to citizenship for undocumented immigrants.,immigration,state-democratic-party-wisconsin,,Wisconsin,democrat,5.0,7.0,2.0,2.0,7.0,a tweet,LIAR,0.0,0.0,0.25
4127.json,true,Ninety percent of the job growth in Virginia has been in the private sector.,"economy,jobs",bob-mcdonnell,Governor,Virginia,republican,6.0,5.0,7.0,6.0,3.0,a TV interview.,LIAR,0.0,0.0,0.3818
10233.json,false,The majority of revenue generated by a proposed Kenosha casino would be sent to the Seminole tribe in Florida.,"gambling,jobs",enough-already-wisconsin-inc,,,none,0.0,1.0,0.0,0.0,0.0,a tweet,LIAR,0.0,0.0,0.0
11754.json,false,"California Senator, Democratic Senator Dianne Feinstein said if she could say to Mr. America and Mrs. America, Give me your guns, Im rounding em up, she would.",guns,ted-cruz,Senator,Texas,republican,36.0,33.0,15.0,19.0,8.0,a TV interview,LIAR,0.0,0.0,0.0
10211.json,true,The president of the United States came in the Tuesday before the election in a ward that went 99% for him in the last election and they couldnt even (increase) the vote there.,elections,scott-walker,Milwaukee County Executive,Wisconsin,republican,26.0,41.0,32.0,40.0,11.0,an interview,LIAR,0.0,0.0,0.2115
9775.json,pants-fire,Says Marilinda Garcia supports $150 billion in new taxes.,"economy,taxes",gary-lambert,Lawyer,New Hampshire,republican,0.0,0.0,0.0,0.0,1.0,a campaign mailer,LIAR,0.0,0.0,0.3612
8928.json,mostly-true,The only time over the last 25 years when the states unemployment rate exceeded the U.S. average was when (Mary) Burke was commerce secretary.,"candidates-biography,economy,job-accomplishments,jobs,labor,state-budget",republican-party-wisconsin,,Wisconsin,republican,4.0,3.0,2.0,3.0,0.0,a news release,LIAR,0.15,0.0,-0.4404
2824.json,true,"Nobody has played clips over and over ...of President Obama (saying), If they bring a knife to the fight, well bring a gun.","candidates-biography,pundits",joyce-kaufman,WFTL 850 AM talk show host,Florida,talk-show-host,0.0,0.0,0.0,0.0,0.0,a radio show,LIAR,0.0,0.0,-0.128
4451.json,true,"Under President Barack Obamas jobs bill, you can sue if you are unemployed and dont get the job and think you werent hired because you are unemployed.","jobs,legal-issues,pundits,workers",sean-hannity,Radio/TV host,,none,3.0,5.0,3.0,2.0,1.0,"a discussion on Fox News' ""Hannity""",LIAR,0.0,0.0,0.0
1134.json,half-true,I just want to assure [you] were not talking about cutting Medicare benefits.,"health-care,medicare",barack-obama,President,Illinois,democrat,70.0,71.0,160.0,163.0,9.0,a town hall meeting.,LIAR,0.0,0.0,0.6878
6451.json,half-true,Says Joe Garcia voted to raise our utility rates.,"candidates-biography,energy,government-regulation,voting-record",gloria-romero-roses,managing partner at Nexus Homes,Florida,democrat,0.0,0.0,1.0,0.0,0.0,a mailer,LIAR,0.0,0.0,0.0
3208.json,mostly-true,Joe Straus is the first Jewish speaker of the Texas House.,religion,john-oliver,"Host, Last Week Tonight",,none,0.0,0.0,2.0,4.0,0.0,an episode of The Daily Show,LIAR,0.0,0.0,0.0
415.json,pants-fire,"According to The Book of Revelations the anti-christ ... will be a man, in his 40s, of MUSLIM descent ... is it OBAMA??","obama-birth-certificate,religion",chain-email,,,none,11.0,43.0,8.0,5.0,105.0,a chain e-mail,LIAR,0.1,0.0,0.0
952.json,half-true,"The average CEO makes $10,000 more every day ... than what the average worker makes every year.",economy,joe-biden,U.S. senator,Delaware,democrat,11.0,10.0,21.0,16.0,4.0,"a speech in Miami Beach, Fla.",LIAR,0.05,0.0,0.0
9769.json,true,The Milwaukee Police Department has seized nearly as many firearms this year as the much larger New York City Police Department.,guns,edward-flynn,,,none,1.0,0.0,3.0,2.0,0.0,a news conference,LIAR,0.0,0.0,0.0
11013.json,half-true,Says Amazon has removed aneducational game about Gettysburg.,diversity,newt-gingrich,"Co-host on CNN's ""Crossfire""",Georgia,republican,16.0,15.0,20.0,10.0,11.0,"comments on NBC's ""Meet the Press""",LIAR,0.0,0.0,0.1779
13393.json,barely-true,"Says Morgan Carroll opposed requiring convicted sex offenders to register their online profiles, making it harder to track online sex offenders and child predators.","corrections-and-updates,criminal-justice",national-republican-congressional-committee,,,republican,18.0,9.0,8.0,5.0,8.0,a TV ad ,LIAR,0.0,0.0,-0.6124
12313.json,mostly-true,Research even shows that sending more girls to school can boost an entire countrys GDP.,"education,foreign-policy,women",michelle-obama,,Illinois,democrat,0.0,2.0,1.0,4.0,0.0,an interview posted on Medium,LIAR,0.05,0.0,0.4019
3592.json,mostly-true,"For every [coyote] they kill, the population will replace and usually multiply.",environment,online-petition,,Rhode Island,none,0.0,0.0,0.0,1.0,0.0,an online petition,LIAR,0.0,0.0,-0.6908
3797.json,true,"To give a sense of how families are struggling, a record four out of every 10 school kids in Ohio now qualifies for subsidized lunch.","children,economy,families,poverty",amy-hanauer,Executive director of Policy Matters Ohio,Ohio,none,0.0,0.0,0.0,0.0,0.0,at a rally at the Ohio Statehouse,LIAR,0.0,0.0,-0.4215
12070.json,true,"Gun violence is by far the leading cause of death for young African American men, outstripping the next nine causes of death combined.","diversity,guns",hillary-clinton,Presidential candidate,New York,democrat,40.0,29.0,69.0,76.0,7.0,a speech posted on Medium,LIAR,0.0,0.0,-0.936
4062.json,half-true,Forty percent of the Fortune 500 were started either by immigrants or children of immigrants.,"economy,immigration",steve-case,,,none,0.0,0.0,1.0,0.0,0.0,an interview on CNN,LIAR,0.0,0.0,0.0
12220.json,half-true,"Team Trump has accused Ted Cruz of fraud in Iowa, Texas, Colorado, Oklahoma, Louisiana, Kansas, Maine, Utah and Wisconsin.","crime,elections",frank-luntz,"president, Luntz Global",Unknown,republican,0.0,0.0,1.0,0.0,0.0,a tweet,LIAR,0.0,0.0,-0.7184
11060.json,mostly-true,Cobb County businesses have already been awarded contracts worth $250 million on construction of a new Braves stadium.,"baseball,county-budget,debt,economy,legal-issues",tim-lee,Cobb County Commission Chairman,,republican,0.0,0.0,1.0,1.0,0.0,mass email,LIAR,0.0,0.0,0.7579
10624.json,mostly-true,"Says Secretary of State John Kerry, when he was a senator, flew to Managua and met with a communist dictator there, Daniel Ortega, and accused the Reagan administration of engaging in terrorism.","foreign-policy,history,terrorism",mitch-mcconnell,Senate minority leader,Kentucky,republican,7.0,6.0,5.0,7.0,0.0,"an interview on CNN's ""State of the Union""",LIAR,0.15,0.0,-0.6597
11189.json,true,African-American children are 500 percent more likely to die from asthma than white kids.,"children,diversity,health-care,public-health",hillary-clinton,Presidential candidate,New York,democrat,40.0,29.0,69.0,76.0,7.0,"a speech to the National Urban League in Fort Lauderdale, Fla.",LIAR,0.0,0.0,-0.6326
6977.json,true,Virginias educational level among whites is higher than Georgias.,"elections,voting-record",larry-sabato,national political expert,,none,0.0,0.0,0.0,1.0,0.0,article,LIAR,0.0,0.0,0.0
5261.json,half-true,We wiped out a $3.6 billion deficit without raising taxes.,"job-accomplishments,state-budget,taxes",scott-walker,Milwaukee County Executive,Wisconsin,republican,26.0,41.0,32.0,40.0,11.0,a television ad,LIAR,0.0,0.0,-0.4019
10789.json,mostly-true,A Penn State University study found that electronic cigarettes . . . are far less addictive than cigarettes.,"children,consumer-safety,drugs,legal-issues,public-health,public-safety,recreation,market-regulation,science",dino-baccari,"Founder, White Horse Vapor",Rhode Island,activist,0.0,0.0,0.0,1.0,0.0,testimony before the Senate Committee on Health & Human Services.,LIAR,0.0,0.0,0.0
9740.json,mostly-true,"In 1978, a student who worked a minimum-wage summer job could afford to pay a years full tuition at the 4-year public university of their choice.","corrections-and-updates,education,income,workers",facebook-posts,Social media posting,,none,14.0,18.0,15.0,11.0,36.0,a meme on social media,LIAR,0.0,0.0,-0.1027
3557.json,false,Abortion services are well over 90 percent of what Planned Parenthood does.,"abortion,federal-budget",jon-kyl,U.S. Senator,Arizona,republican,0.0,2.0,4.0,3.0,0.0,a Senate floor speech,LIAR,0.0,0.0,0.2732
10581.json,barely-true,"SaysPresident Obama is using executive actions to impose gun control on the nation, targeting the top-selling rifle in the country ... with a ban on one of the most-used assault rifle bullets.",guns,paul-bedard,,,republican,1.0,0.0,0.0,0.0,0.0,"an opinion piece in the ""Washington Examiner""",LIAR,0.0,0.0,-0.9001
2935.json,true,The national debt grew an estimated$15 billion last weekend.,"deficit,economy",mark-warner,U.S. Senator,Virginia,democrat,3.0,1.0,6.0,3.0,0.0,a floor speech.,LIAR,0.0,0.0,-0.3612
9980.json,barely-true,Health insurance costs for Floridians are up 30 percent or more.,health-care,republican-party-florida,,,republican,10.0,6.0,6.0,6.0,4.0,a TV ad,LIAR,0.0,0.0,0.0
5961.json,false,Says Gov. Scott Walker is cooking the books by releasing numbers he just dreamed up that show Wisconsin gained jobs in 2011.,"job-accomplishments,jobs,workers",tom-barrett,Mayor of Milwaukee,Wisconsin,democrat,2.0,5.0,8.0,5.0,3.0,an interview,LIAR,0.0,0.0,0.3818
3162.json,false,"Despite claims that you can keep the health care plan you like, the Obama Administration has predicted that as many as 7 out of 10 Americans with employer-provided health coverage could lose their current health plan.","health-care,workers",blake-farenthold,U.S. Representative,Texas,republican,0.0,1.0,0.0,0.0,0.0,an op-ed,LIAR,0.0,0.0,0.4588
5048.json,half-true,"Says constitutional amendment would help to stop unfair, double taxation on real estate.",taxes,Yes-on-79,,Oregon,none,0.0,0.0,1.0,0.0,1.0,an ad and on their website,LIAR,0.0,0.0,-0.3818
13517.json,true,"Even though men comprise 49% of the population, they hold 80% of the lawmaking power in the Legislature (144 of 181 seats).","history,states,women",annies-list,Political Action Committee,Texas,democrat,0.0,0.0,0.0,0.0,0.0,a press release,LIAR,0.0,0.0,0.0
8446.json,barely-true,I never was in favor of shutting down the government. (I) voted to fund the government fully.,"federal-budget,health-care",marco-rubio,U.S. Senator,Florida,republican,33.0,24.0,32.0,35.0,5.0,"an interview on ""Fox News Sunday""",LIAR,0.0,0.0,-0.3089
1661.json,pants-fire,"An audit of the last census found that over 370,000 people living in Texas were not counted, and our state lost an estimated $1 billion in federal funds as a result.",census,silvestre-reyes,U.S. House member,Texas,democrat,0.0,0.0,2.0,1.0,1.0,an e-mail blast,LIAR,0.0,0.0,-0.3182
